% ---------------------------------- W RNING ----------------------------------------                     
% Some of the d t  th t you h ve obt ined from this U.S. Geologic l Survey d t b se                       
% m y not h ve received Director's    rov l.  ny such d t  v lues  re qu lified                           
%  s  rovision l  nd  re subject to revision.  rovision l d t   re rele sed on the                        
% condition th t neither the USGS nor the United St tes Government m y be held li ble                     
% for  ny d m ges resulting from its use.                                                                 
%                                                                                                         
%  ddition l info: htt s://hel .w terd t .usgs.gov/ olicies/ rovision l-d t -st tement                    
%                                                                                                         
% File-form t descri tion:  htt s://hel .w terd t .usgs.gov/f q/ bout-t b-delimited-out ut                
%  utom ted-retriev l info: htt s://hel .w terd t .usgs.gov/f q/ utom ted-retriev ls                      
%                                                                                                         
% Cont ct:   gs-w_su  ort_nwisweb@usgs.gov                                                                
% retrieved: 2020-03-26 16:02:43 EDT       (n dww02)                                                      
%                                                                                                         
% D t  for the following 1 site(s)  re cont ined in this file                                             
%    USGS 07374525 Mississi  i River  t Belle Ch sse, L                                                   
% -----------------------------------------------------------------------------------                     
%                                                                                                         
% D t   rovided for site 07374525                                                                         
%            TS     r meter     st tistic     Descri tion                                                 
%         61181       00065     00003     G ge height, feet (Me n)                                        
%         61182       00060     00003     Disch rge, cubic feet  er second (Me n)                         
%                                                                                                         
% D t -v lue qu lific tion codes included in this out ut:                                                 
%                                                                                                         
%           roved for  ublic tion --  rocessing  nd review com leted.                                     
%         rovision l d t  subject to revision.                                                            
%     e  V lue h s been estim ted.                                                                        
%                                                                                                         
% gency_cd	site_no	d tetime	61181_00065_00003	61181_00065_00003_cd	61182_00060_00003	61182_00060_00003_cd
%5s	15s	20d	14n	10s	14n	10s                                                                               
2010 08 30	10.53	 	427000	                                                              
2010 08 31	10.62	 	432000	                                                              
2010 09 01	10.71	 	426000	                                                              
2010 09 02	10.63	 	420000	                                                              
2010 09 03	10.28	 	419000	                                                              
2010 09 04	10.10	 	418000	                                                              
2010 09 05	9.98	 	404000	                                                              
2010 09 06	9.93	 	390000	                                                              
2010 09 07	9.72	 	390000	                                                              
2010 09 08	9.52	 	372000	                                                              
2010 09 09	9.40	 	366000	                                                              
2010 09 10	9.24	 	361000	                                                              
2010 09 11	8.99	 	363000	                                                              
2010 09 12	8.80	 	367000	                                                              
2010 09 13	8.93	 	344000	                                                              
2010 09 14	9.09	 	343000	                                                              
2010 09 15	9.30	 	342000	                                                              
2010 09 16	9.48	 	341000	                                                              
2010 09 17	9.50	 	324000	                                                              
2010 09 18	9.41	 	317000	                                                              
2010 09 19	9.27	 	311000	                                                              
2010 09 20	9.21	 	304000	                                                              
2010 09 21	9.19	 	296000	                                                              
2010 09 22	9.22	 	297000	                                                              
2010 09 23	9.44	 	293000	                                                              
2010 09 24	9.30	 	305000	                                                              
2010 09 25	9.22	 	313000	                                                              
2010 09 26	9.26	 	321000	                                                              
2010 09 27	9.17	 	331000	                                                              
2010 09 28	9.14	 	319000	                                                              
2010 09 29	9.21	 	316000	                                                              
2010 09 30	9.08	 	343000	                                                              
2010 10 01	8.87	 	342000	                                                              
2010 10 02	8.91	 	339000	                                                              
2010 10 03	8.91	 	358000	                                                              
2010 10 04	9.08	 	356000	                                                              
2010 10 05	9.02	 	361000	                                                              
2010 10 06	9.01	 	357000	                                                              
2010 10 07	8.96	 	356000	                                                              
2010 10 08	8.95	 	370000	                                                              
2010 10 09	9.03	 	358000	                                                              
2010 10 10	9.12	 	373000	                                                              
2010 10 11	9.09	 	372000	                                                              
2010 10 12	8.98	 	404000	                                                              
2010 10 13	8.85	 	406000	                                                              
2010 10 14	8.60	 	398000	                                                              
2010 10 15	8.57	 	372000	                                                              
2010 10 16	8.38	 	367000	                                                              
2010 10 17	8.37	 	342000	                                                              
2010 10 18	8.48	 	334000	                                                              
2010 10 19	8.61	 	333000	                                                              
2010 10 20	8.53	 	347000	                                                              
2010 10 21	8.54	 	319000	                                                              
2010 10 22	8.49	 	318000	                                                              
2010 10 23	8.54	 	309000	                                                              
2010 10 24	8.72	 	309000	                                                              
2010 10 25	8.78	 	297000	                                                              
2010 10 26	8.89	 	292000	                                                              
2010 10 27	8.69	 	295000	                                                              
2010 10 28	8.41	 	325000	                                                              
2010 10 29	8.52	 	314000	                                                              
2010 10 30	8.34	 	291000	                                                              
2010 10 31	8.28	 	285000	                                                              
2010 11 01	8.17	 	262000	                                                              
2010 11 02	8.09	 	251000	                                                              
2010 11 03	8.34	 	242000	                                                              
2010 11 04	8.55	 	275000	                                                              
2010 11 05	8.04	 	290000	                                                              
2010 11 06	7.58	 	272000	                                                              
2010 11 07	7.55	 	248000	                                                              
2010 11 08	7.63	 	238000	                                                              
2010 11 09	7.72	 	236000	                                                              
2010 11 10	7.78	 	229000	                                                              
2010 11 11	7.76	 	222000	                                                              
2010 11 12	7.92	 	222000	                                                              
2010 11 13	7.96	 	213000	                                                              
2010 11 14	8.08	 	227000	                                                              
2010 11 15	8.43	 	203000	                                                              
2010 11 16	8.48	 	246000	                                                              
2010 11 17	8.34	 	232000	                                                              
2010 11 18	8.06	 	263000	                                                              
2010 11 19	8.14	 	246000	                                                              
2010 11 20	8.18	 	226000	                                                              
2010 11 21	8.24	 	211000	                                                              
2010 11 22	8.40	 	209000	                                                              
2010 11 23	8.27	 	213000	                                                              
2010 11 24	8.24	 	213000	                                                              
2010 11 25	8.50	 	204000	                                                              
2010 11 26	8.33	 	266000	                                                              
2010 11 27	8.43	 	262000	                                                              
2010 11 28	8.31	 	251000	                                                              
2010 11 29	8.57	 	243000	                                                              
2010 11 30	8.49	 	299000	                                                              
2010 12 01	7.98	 	303000	                                                              
2010 12 02	7.93	 	281000	                                                              
2010 12 03	7.92	 	289000	                                                              
2010 12 04	8.20	 	299000	                                                              
2010 12 05	8.26	 	346000	                                                              
2010 12 06	8.42	 	358000	                                                              
2010 12 07	8.46	 	351000	                                                              
2010 12 08	8.60	 	359000	                                                              
2010 12 09	8.89	 	352000	                                                              
2010 12 10	9.08	 	363000	                                                              
2010 12 11	9.43	 	382000	                                                              
2010 12 12	9.36	 	469000	                                                              
2010 12 13	9.00	 	467000	                                                              
2010 12 14	9.18	 	443000	                                                              
2010 12 15	9.33	 	434000	                                                              
2010 12 16	9.51	 	463000	                                                              
2010 12 17	9.28	 	468000	                                                              
2010 12 18	9.15	 	461000	                                                              
2010 12 19	8.88	 	429000	                                                              
2010 12 20	8.68	 	388000	                                                              
2010 12 21	8.47	 	372000	                                                              
2010 12 22	8.25	 	377000	                                                              
2010 12 23	8.08	 	358000	                                                              
2010 12 24	8.13	 	337000	                                                              
2010 12 25	8.21	 	360000	                                                              
2010 12 26	7.80	 	367000	                                                              
2010 12 27	7.65	 	323000	                                                              
2010 12 28	7.62	 	290000	                                                              
2010 12 29	7.84	 	265000	                                                              
2010 12 30	8.32	 	275000	                                                              
2010 12 31	8.40	 	259000	                                                              
2011 01 01	8.37	 	297000	                                                              
2011 01 02	8.08	 	312000	                                                              
2011 01 03	8.04	 	287000	                                                              
2011 01 04	7.97	 	286000	                                                              
2011 01 05	7.96	 	274000	                                                              
2011 01 06	7.87	 	292000	                                                              
2011 01 07	7.76	 	271000	                                                              
2011 01 08	7.61	 	277000	                                                              
2011 01 09	8.28	 	215000	                                                              
2011 01 10	8.33	 	296000	                                                              
2011 01 11	7.93	 	320000	                                                              
2011 01 12	7.76	 	345000	                                                              
2011 01 13	7.93	 	342000	                                                              
2011 01 14	8.19	 	356000	                                                              
2011 01 15	8.49	 	378000	                                                              
2011 01 16	8.71	 	390000	                                                              
2011 01 17	8.88	 	373000	                                                              
2011 01 18	8.97	 	388000	                                                              
2011 01 19	8.72	 	396000	                                                              
2011 01 20	8.62	 	397000	                                                              
2011 01 21	8.37	 	390000	                                                              
2011 01 22	8.24	 	360000	                                                              
2011 01 23	7.91	 	317000	                                                              
2011 01 24	8.00	 	290000	                                                              
2011 01 25	8.10	 	304000	                                                              
2011 01 26	7.71	 	304000	                                                              
2011 01 27	7.54	 	277000	                                                              
2011 01 28	7.60	 	292000	                                                              
2011 01 29	7.56	 	278000	                                                              
2011 01 30	7.61	 	280000	                                                              
2011 01 31	7.76	 	269000	                                                              
2011 02 01	8.14	 	266000	                                                              
2011 02 02	7.76	 	320000	                                                              
2011 02 03	7.84	 	289000	                                                              
2011 02 04	8.04	 	300000	                                                              
2011 02 05	7.75	 	303000	                                                              
2011 02 06	7.76	 	270000	                                                              
2011 02 07	7.85	 	315000	                                                              
2011 02 08	7.67	 	287000	                                                              
2011 02 09	7.80	 	298000	                                                              
2011 02 10	7.95	 	324000	                                                              
2011 02 11	7.85	 	315000	                                                              
2011 02 12	7.86	 	317000	                                                              
2011 02 13	7.87	 	325000	                                                              
2011 02 14	8.18	 	334000	                                                              
2011 02 15	8.37	 	338000	                                                              
2011 02 16	8.44	 	341000	                                                              
2011 02 17	8.50	 	342000	                                                              
2011 02 18	8.45	 	341000	                                                              
2011 02 19	8.19	 	337000	                                                              
2011 02 20	8.27	 	333000	                                                              
2011 02 21	8.27	 	336000	                                                              
2011 02 22	8.07	 	319000	                                                              
2011 02 23	7.92	 	302000	                                                              
2011 02 24	8.00	 	269000	                                                              
2011 02 25	8.01	 	294000	                                                              
2011 02 26	7.89	 	282000	                                                              
2011 02 27	8.20	 	291000	                                                              
2011 02 28	8.73	 	342000	                                                              
2011 03 01	8.80	 	401000	                                                              
2011 03 02	9.54	 	423000	                                                              
2011 03 03	10.26	 	460000	                                                              
2011 03 04	10.90	 	502000	                                                              
2011 03 05	11.44	 	550000	                                                              
2011 03 06	11.51	 	592000	                                                              
2011 03 07	11.82	 	568000	                                                              
2011 03 08	12.31	 	550000	                                                              
2011 03 09	12.66	 	652000	                                                              
2011 03 10	12.96	 	723000	                                                              
2011 03 11	13.41	 	680000	                                                              
2011 03 12	13.59	 	687000	                                                              
2011 03 13	13.86	 	805000	                                                              
2011 03 14	14.12	 	856000	                                                              
2011 03 15	14.27	 	893000	                                                              
2011 03 16	14.51	 	883000	                                                              
2011 03 17	14.58	 	871000	                                                              
2011 03 18	14.75	 	886000	                                                              
2011 03 19	14.82	 	924000	                                                              
2011 03 20	14.91	 	899000	                                                              
2011 03 21	14.96	 	909000	                                                              
2011 03 22	15.02	 	899000	                                                              
2011 03 23	15.11	 	929000	                                                              
2011 03 24	15.09	 	973000	                                                              
2011 03 25	15.22	 	934000	                                                              
2011 03 26	15.32	 	939000	                                                              
2011 03 27	15.36	 	954000	                                                              
2011 03 28	15.39	 	1010000	                                                              
2011 03 29	15.63	 	959000	                                                              
2011 04 01	15.89	 	971000	                                                              
2011 04 02	15.83	 	998000	                                                              
2011 04 03	15.85	 	980000	                                                              
2011 04 04	15.92	 	994000	                                                              
2011 04 05	15.76	 	1060000	                                                              
2011 04 06	15.76	 	946000	                                                              
2011 04 07	15.64	 	910000	                                                              
2011 04 08	15.58	 	896000	                                                              
2011 04 09	15.48	 	894000	                                                              
2011 04 10	15.32	 	862000	                                                              
2011 04 11	15.14	 	862000	                                                              
2011 04 12	14.82	 	888000	                                                              
2011 04 13	14.64	 	781000	                                                              
2011 04 14	14.49	 	735000	                                                              
2011 04 15	14.53	 	743000	                                                              
2011 04 16	14.16	 	775000	                                                              
2011 04 17	14.12	 	687000	                                                              
2011 04 18	14.17	 	668000	                                                              
2011 04 19	14.16	 	660000	                                                              
2011 04 20	14.14	 	667000	                                                              
2011 04 21	14.13	 	680000	                                                              
2011 04 22	14.19	 	681000	                                                              
2011 04 23	14.29	 	686000	                                                              
2011 04 24	14.37	 	699000	                                                              
2011 04 25	14.59	 	695000	                                                              
2011 04 26	14.87	 	715000	                                                              
2011 04 27	15.18	 	748000	                                                              
2011 04 28	14.94	 	844000	                                                              
2011 04 29	15.06	 	784000	                                                              
2011 04 30	15.28	 	786000	                                                              
2011 05 04	16.33	 	988000	                                                              
2011 05 05	16.52	 	981000	                                                              
2011 05 06	16.75	 	1030000	                                                              
2011 05 07	17.02	 	1030000	                                                              
2011 05 08	17.37	 	1070000	                                                              
2011 05 09	17.74	 	1110000	                                                              
2011 05 10	17.90	 	1130000	                                                              
2011 05 11	17.95	 	1120000	                                                              
2011 05 12	17.93	 	1150000	                                                              
2011 05 13	17.78	 	1120000	                                                              
2011 05 14	17.77	 	1230000	                                                              
2011 05 15	17.84	 	1230000	                                                              
2011 05 16	17.87	 	1210000	                                                              
2011 05 17	17.95	 	1200000	                                                              
2011 05 18	18.00	 	1130000	                                                              
2011 05 19	18.04	 	1110000	                                                              
2011 05 20	18.01	 	1110000	                                                              
2011 05 21	17.96	 	1110000	                                                              
2011 05 22	17.88	 	1100000	                                                              
2011 05 23	17.83	 	1100000	                                                              
2011 05 24	17.81	 	1090000	                                                              
2011 05 25	17.82	 	1080000	                                                              
2011 05 26	17.77	 	1100000	                                                              
2011 05 27	17.77	 	1130000	                                                              
2011 05 28	17.77	 	1110000	                                                              
2011 05 29	17.78	 	1090000	                                                              
2011 05 30	17.75	 	1090000	                                                              
2011 05 31	17.74	 	1090000	                                                              
2011 06 01	17.66	 	1120000	                                                              
2011 06 02	17.67	 	1090000	                                                              
2011 06 03	17.61	 	1080000	                                                              
2011 06 04	17.51	 	1090000	                                                              
2011 06 05	17.41	 	1090000	                                                              
2011 06 06	17.31	 	1060000	                                                              
2011 06 07	17.19	 	1050000	                                                              
2011 06 08	17.13	 	1040000	                                                              
2011 06 09	17.10	 	1030000	                                                              
2011 06 10	17.02	 	1020000	                                                              
2011 06 11	16.92	 	1020000	                                                              
2011 06 12	16.85	 	1020000	                                                              
2011 06 13	16.76	 	1010000	                                                              
2011 06 14	16.70	 	992000	                                                              
2011 06 15	16.61	 	990000	                                                              
2011 06 16	16.44	 	964000	                                                              
2011 06 17	16.38	 	945000	                                                              
2011 06 18	16.25	 	921000	                                                              
2011 06 19	16.04	 	901000	                                                              
2011 06 20	15.93	 	878000	                                                              
2011 06 21	15.80	 	861000	                                                              
2011 06 22	15.63	 	848000	                                                              
2011 06 23	15.38	 	837000	                                                              
2011 06 24	15.13	 	791000	                                                              
2011 06 25	14.91	 	760000	                                                              
2011 06 26	14.74	 	733000	                                                              
2011 06 27	14.57	 	708000	                                                              
2011 06 28	14.39	 	697000	                                                              
2011 06 29	14.28	 	679000	                                                              
2011 06 30	14.19	 	664000	                                                              
2011 07 01	14.07	 	668000	                                                              
2011 07 02	13.99	 	661000	                                                              
2011 07 03	13.99	 	649000	                                                              
2011 07 04	14.00	 	643000	                                                              
2011 07 05	14.00	 	651000	                                                              
2011 07 06	14.03	 	656000	                                                              
2011 07 07	14.02	 	656000	                                                              
2011 07 08	14.03	 	655000	                                                              
2011 07 09	14.03	 	651000	                                                              
2011 07 10	14.00	 	653000	                                                              
2011 07 11	13.92	 	657000	                                                              
2011 07 12	13.94	 	663000	                                                              
2011 07 13	13.92	 	663000	                                                              
2011 07 14	13.86	 	659000	                                                              
2011 07 15	13.83	 	651000	                                                              
2011 07 16	13.73	 	648000	                                                              
2011 07 17	13.60	 	637000	                                                              
2011 07 18	13.57	 	633000	                                                              
2011 07 19	13.44	 	618000	                                                              
2011 07 20	13.33	 	608000	                                                              
2011 07 21	13.11	 	612000	                                                              
2011 07 22	12.87	 	607000	                                                              
2011 07 23	12.63	 	585000	                                                              
2011 07 24	12.33	 	585000	                                                              
2011 07 25	11.98	 	569000	                                                              
2011 07 26	11.70	 	558000	                                                              
2011 07 27	11.55	 	542000	                                                              
2011 07 28	11.51	 	525000	                                                              
2011 07 29	11.32	 	519000	                                                              
2011 07 30	11.09	 	496000	                                                              
2011 07 31	10.76	 	501000	                                                              
2011 08 01	10.56	 	483000	                                                              
2011 08 02	10.36	 	473000	                                                              
2011 08 03	10.16	 	463000	                                                              
2011 08 04	10.10	 	444000	                                                              
2011 08 05	10.09	 	455000	                                                              
2011 08 06	10.08	 	441000	                                                              
2011 08 07	9.99	 	432000	                                                              
2011 08 08	10.03	 	431000	                                                              
2011 08 09	9.97	 	429000	                                                              
2011 08 10	9.81	 	415000	                                                              
2011 08 11	9.78	 	418000	                                                              
2011 08 12	9.74	 	414000	                                                              
2011 08 13	9.70	 	410000	                                                              
2011 08 14	9.76	 	417000	                                                              
2011 08 15	9.81	 	412000	                                                              
2011 08 16	9.90	 	406000	                                                              
2011 08 17	9.86	 	412000	                                                              
2011 08 18	9.87	 	398000	                                                              
2011 08 19	9.85	 	400000	                                                              
2011 08 20	9.72	 	398000	                                                              
2011 08 21	9.63	 	386000	                                                              
2011 08 22	9.55	 	390000	                                                              
2011 08 23	9.48	 	375000	                                                              
2011 08 24	9.41	 	376000	                                                              
2011 08 25	9.43	 	367000	                                                              
2011 08 26	9.43	 	378000	                                                              
2011 08 27	9.30	 	382000	                                                              
2011 08 28	9.26	 	366000	                                                              
2011 08 29	9.24	 	353000	                                                              
2011 08 30	9.14	 	355000	                                                              
2011 08 31	9.07	 	352000	                                                              
2011 09 01	9.46	 	336000	                                                              
2011 09 02	9.98	 	340000	                                                              
2011 09 03	10.83	 	348000	                                                              
2011 09 04	10.62	 	369000	                                                              
2011 09 05	10.30	 	423000	                                                              
2011 09 06	9.81	 	410000	                                                              
2011 09 07	9.62	 	382000	                                                              
2011 09 08	9.42	 	364000	                                                              
2011 09 09	9.16	 	357000	                                                              
2011 09 10	8.99	 	355000	                                                              
2011 09 11	8.83	 	329000	                                                              
2011 09 12	8.60	 	320000	                                                              
2011 09 13	8.57	 	322000	                                                              
2011 09 14	8.48	 	316000	                                                              
2011 09 15	8.47	 	337000	                                                              
2011 09 16	8.60	 	329000	                                                              
2011 09 17	8.70	 	324000	                                                              
2011 09 18	8.88	 	324000	                                                              
2011 09 19	8.98	 	322000	                                                              
2011 09 20	9.06	 	329000	                                                              
2011 09 21	9.01	 	328000	                                                              
2011 09 22	9.14	 	315000	                                                              
2011 09 23	9.10	 	322000	                                                              
2011 09 24	9.01	 	312000	                                                              
2011 09 25	8.86	 	296000	                                                              
2011 09 26	8.78	 	289000	                                                              
2011 09 27	8.55	 	276000	                                                              
2011 09 28	8.48	 	275000	                                                              
2011 09 29	8.40	 	287000	                                                              
2011 09 30	8.32	 	293000	                                                              
2011 10 01	8.52	 	290000	                                                              
2011 10 02	8.44	 	289000	                                                              
2011 10 03	8.29	 	289000	                                                              
2011 10 04	8.38	 	293000	                                                              
2011 10 05	8.55	 	281000	                                                              
2011 10 06	8.70	 	279000	                                                              
2011 10 07	8.99	 	281000	                                                              
2011 10 08	9.26	 	284000	                                                              
2011 10 14	8.51	 	272000	                                                              
2011 10 15	8.39	 	270000	                                                              
2011 10 16	8.42	 	261000	                                                              
2011 10 17	8.47	 	252000	                                                              
2011 10 18	8.88	 	254000	                                                              
2011 10 19	8.42	 	288000	                                                              
2011 10 20	8.04	 	257000	                                                              
2011 10 21	7.62	 	241000	                                                              
2011 10 22	7.66	 	224000	                                                              
2011 10 23	7.85	 	212000	                                                              
2011 10 24	7.72	 	215000	                                                              
2011 10 25	7.76	 	214000	                                                              
2011 10 26	7.78	 	215000	                                                              
2011 10 27	8.01	 	211000	                                                              
2011 10 28	8.06	 	249000	                                                              
2011 10 29	8.21	 	258000	                                                              
2011 10 30	8.17	 	234000	                                                              
2011 10 31	7.91	 	258000	                                                              
2011 11 01	8.03	 	243000	                                                              
2011 11 02	8.14	 	243000	                                                              
2011 11 03	8.16	 	267000	                                                              
2011 11 04	8.00	 	271000	                                                              
2011 11 05	8.08	 	256000	                                                              
2011 11 06	8.38	 	241000	                                                              
2011 11 07	8.36	 	249000	                                                              
2011 11 08	8.49	 	249000	                                                              
2011 11 09	8.54	 	276000	                                                              
2011 11 10	8.52	 	306000	                                                              
2011 11 11	8.27	 	274000	                                                              
2011 11 12	8.12	 	268000	                                                              
2011 11 13	8.38	 	264000	                                                              
2011 11 14	8.61	 	258000	                                                              
2011 11 15	8.65	 	250000	                                                              
2011 11 16	8.65	 	257000	                                                              
2011 11 17	8.35	 	288000	                                                              
2011 11 18	8.38	 	254000	                                                              
2011 11 19	8.37	 	247000	                                                              
2011 11 20	8.44	 	246000	                                                              
2011 11 21	8.38	 	245000	                                                              
2011 11 22	8.62	 	246000	                                                              
2011 11 23	8.47	 	291000	                                                              
2011 11 24	8.67	 	290000	                                                              
2011 11 25	8.81	 	313000	                                                              
2011 11 26	9.57	 	342000	                                                              
2011 11 27	9.86	 	432000	                                                              
2011 11 28	10.01	 	469000	                                                              
2011 11 29	10.08	 	482000	                                                              
2011 11 30	10.26	 	492000	                                                              
2011 12 01	10.48	 	500000	                                                              
2011 12 02	10.65	 	532000	                                                              
2011 12 03	10.91	 	517000	                                                              
2011 12 04	11.25	 	529000	                                                              
2011 12 05	11.53	 	550000	                                                              
2011 12 06	11.57	 	622000	                                                              
2011 12 07	11.61	 	660000	                                                              
2011 12 08	12.01	 	650000	                                                              
2011 12 09	12.47	 	691000	                                                              
2011 12 10	12.88	 	725000	                                                              
2011 12 11	13.35	 	751000	                                                              
2011 12 12	13.77	 	769000	                                                              
2011 12 13	14.13	 	788000	                                                              
2011 12 14	14.40	 	788000	                                                              
2011 12 15	14.52	 	781000	                                                              
2011 12 16	14.69	 	804000	                                                              
2011 12 17	14.73	 	858000	                                                              
2011 12 18	14.85	 	831000	                                                              
2011 12 19	14.89	 	801000	                                                              
2011 12 20	15.03	 	798000	                                                              
2011 12 21	15.19	 	802000	                                                              
2011 12 22	15.23	 	841000	                                                              
2011 12 23	15.00	 	896000	                                                              
2011 12 24	15.08	 	869000	                                                              
2011 12 25	15.14	 	879000	                                                              
2011 12 26	15.29	 	864000	                                                              
2011 12 27	15.24	 	948000	                                                              
2011 12 28	15.12	 	855000	                                                              
2011 12 29	15.10	 	847000	                                                              
2011 12 30	15.02	 	848000	                                                              
2011 12 31	14.92	 	831000	                                                              
2012 01 01	14.74	 	860000	                                                              
2012 01 02	14.40	 	878000	                                                              
2012 01 03	14.24	 	816000	                                                              
2012 01 04	14.24	 	757000	                                                              
2012 01 05	14.10	 	768000	                                                              
2012 01 06	14.20	 	734000	                                                              
2012 01 07	14.13	 	736000	                                                              
2012 01 08	14.16	 	726000	                                                              
2012 01 09	14.10	 	709000	                                                              
2012 01 10	14.33	 	700000	                                                              
2012 01 11	14.17	 	739000	                                                              
2012 01 12	13.87	 	734000	                                                              
2012 01 13	13.53	 	683000	                                                              
2012 01 14	13.22	 	635000	                                                              
2012 01 15	12.84	 	604000	                                                              
2012 01 16	12.54	 	563000	                                                              
2012 01 17	12.21	 	542000	                                                              
2012 01 18	11.81	 	546000	                                                              
2012 01 19	11.50	 	506000	                                                              
2012 01 20	11.29	 	495000	                                                              
2012 01 21	11.04	 	492000	                                                              
2012 01 22	10.95	 	470000	                                                              
2012 01 23	10.86	 	481000	                                                              
2012 01 24	10.81	 	469000	                                                              
2012 01 25	10.95	 	457000	                                                              
2012 01 26	11.18	 	496000	                                                              
2012 01 27	11.25	 	521000	                                                              
2012 01 28	11.37	 	533000	                                                              
2012 01 29	11.49	 	542000	                                                              
2012 01 30	11.77	 	553000	                                                              
